"automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.231","0.781","0.824","0.0","231.81742073946617","0.0","0","0.0","interacts with","EXO1 (interacts with) KIF14","0","false","interacts with","EXO1 (interacts with) KIF14"
"0.122","0.812","0.827","0.0","54.45329148105055","0.0","0","0.0","interacts with","EXO1 (interacts with) KIF20A","0","false","interacts with","EXO1 (interacts with) KIF20A"
"0.106","0.818","0.837","0.0","51.52512118695562","0.076","0","0.0","interacts with","EXO1 (interacts with) PBK","0","false","interacts with","EXO1 (interacts with) PBK"
"0.287","0.793","0.846","0.0","58.98933095889725","0.0","0","0.0","interacts with","EXO1 (interacts with) HJURP","0","false","interacts with","EXO1 (interacts with) HJURP"
"0.262","0.864","0.895","0.0","99.77113866618508","0.0","0","0.0","interacts with","EXO1 (interacts with) TTK","0","false","interacts with","EXO1 (interacts with) TTK"
"0.576","0.792","0.91","0.0","205.56817716578982","0.056","0","0.0","interacts with","EXO1 (interacts with) TOP2A","0","false","interacts with","EXO1 (interacts with) TOP2A"
"0.555","0.838","0.925","0.0","50.111692392574774","0.0","0","0.0","interacts with","EXO1 (interacts with) MCM10","0","false","interacts with","EXO1 (interacts with) MCM10"
"0.737","0.75","0.939","0.0","121.94027163860382","0.144","0","0.0","interacts with","EXO1 (interacts with) RAD54L","0","false","interacts with","EXO1 (interacts with) RAD54L"
"0.312","0.112","0.432","0.0","716.5009933539858","0.144","0","0.0","interacts with","EXOC7 (interacts with) YKT6","0","false","interacts with","EXOC7 (interacts with) YKT6"
"0.465","0.063","0.537","0.0","661.0592967157066","0.15","0","0.0","interacts with","EXOC7 (interacts with) STX16","0","false","interacts with","EXOC7 (interacts with) STX16"
"0.422","0.0","0.422","0.0","176.48376260036935","0.0","0","0.0","interacts with","FAM134B (interacts with) GDAP1","0","false","interacts with","FAM134B (interacts with) GDAP1"
"0.514","0.053","0.52","0.0","430.74422629023877","0.0","0","0.0","interacts with","FAM134B (interacts with) SBF2","0","false","interacts with","FAM134B (interacts with) SBF2"
"0.765","0.0","0.766","0.0","705.4086748712946","0.0","0","0.0","interacts with","FAM134B (interacts with) SEC62","0","false","interacts with","FAM134B (interacts with) SEC62"
"0.727","0.0","0.727","0.0","814.0","0.0","0","0.0","interacts with","FAM73A (interacts with) MFSD6","0","false","interacts with","FAM73A (interacts with) MFSD6"
"0.125","0.511","0.554","0.0","39.51009959995341","0.0","0","0.0","interacts with","FAM83D (interacts with) MYBL2","0","false","interacts with","FAM83D (interacts with) MYBL2"
"0.233","0.586","0.669","0.0","9.073827494138396","0.0","0","0.0","interacts with","FAM83D (interacts with) NCAPH","0","false","interacts with","FAM83D (interacts with) NCAPH"
"0.0","0.527","0.527","0.0","10.721313584070243","0.0","0","0.0","interacts with","FAM83D (interacts with) MND1","0","false","interacts with","FAM83D (interacts with) MND1"
"0.095","0.566","0.591","0.0","18.086790457101362","0.0","0","0.0","interacts with","FAM83D (interacts with) NCAPG","0","false","interacts with","FAM83D (interacts with) NCAPG"
"0.245","0.584","0.673","0.0","9.631764002074902","0.0","0","0.0","interacts with","FAM83D (interacts with) KIF11","0","false","interacts with","FAM83D (interacts with) KIF11"
"0.0","0.651","0.651","0.0","11.14562906500829","0.0","0","0.0","interacts with","FAM83D (interacts with) NDC80","0","false","interacts with","FAM83D (interacts with) NDC80"
"0.252","0.579","0.671","0.0","36.1720610328369","0.0","0","0.0","interacts with","FAM83D (interacts with) NUF2","0","false","interacts with","FAM83D (interacts with) NUF2"
"0.181","0.603","0.661","0.0","32.7694442629569","0.0","0","0.0","interacts with","FAM83D (interacts with) MELK","0","false","interacts with","FAM83D (interacts with) MELK"
"0.369","0.771","0.849","0.0","8.80757690585277","0.0","0","0.0","interacts with","FAM83D (interacts with) TPX2","0","false","interacts with","FAM83D (interacts with) TPX2"
"0.446","0.609","0.774","0.0","10.529818253230662","0.0","0","0.0","interacts with","FAM83D (interacts with) SHCBP1","0","false","interacts with","FAM83D (interacts with) SHCBP1"
"0.049","0.537","0.54","0.0","11.601982844328786","0.0","0","0.0","interacts with","FAM83D (interacts with) KIF15","0","false","interacts with","FAM83D (interacts with) KIF15"
"0.167","0.565","0.622","0.0","88.45365397028485","0.0","0","0.0","interacts with","FAM83D (interacts with) FOXM1","0","false","interacts with","FAM83D (interacts with) FOXM1"
"0.241","0.564","0.655","0.0","54.147400826067546","0.0","0","0.0","interacts with","FAM83D (interacts with) RRM2","0","false","interacts with","FAM83D (interacts with) RRM2"
"0.372","0.611","0.745","0.0","22.142148556909557","0.0","0","0.0","interacts with","FAM83D (interacts with) NEK2","0","false","interacts with","FAM83D (interacts with) NEK2"
"0.194","0.301","0.552","0.0","10.640240092902364","0.27","0","0.0","interacts with","FAM83D (interacts with) KIF14","0","false","interacts with","FAM83D (interacts with) KIF14"
"0.167","0.564","0.621","0.0","16.981142229418094","0.0","0","0.0","interacts with","FAM83D (interacts with) TTK","0","false","interacts with","FAM83D (interacts with) TTK"
"0.576","0.559","0.947","0.0","29.78010122742603","0.739","0","0.0","interacts with","FAM83D (interacts with) HMMR","0","false","interacts with","FAM83D (interacts with) HMMR"
"0.241","0.544","0.639","0.0","23.3029995387754","0.0","0","0.0","interacts with","FAM83D (interacts with) PTTG1","0","false","interacts with","FAM83D (interacts with) PTTG1"
"0.223","0.701","0.816","0.0","6.125830874106736","0.27","0","0.0","interacts with","FAM83D (interacts with) KIF20A","0","false","interacts with","FAM83D (interacts with) KIF20A"
"0.164","0.739","0.772","0.0","64.53769394073764","0.0","0","0.0","interacts with","FAM83D (interacts with) TOP2A","0","false","interacts with","FAM83D (interacts with) TOP2A"
"0.184","0.446","0.529","0.0","5.273449921725782","0.0","0","0.0","interacts with","FAM83D (interacts with) HJURP","0","false","interacts with","FAM83D (interacts with) HJURP"
"0.232","0.322","0.457","0.0","2.8044956733597703","0.0","0","0.0","interacts with","FAM83D (interacts with) MCM10","0","false","interacts with","FAM83D (interacts with) MCM10"
"0.18","0.734","0.772","0.0","2.745672143948006","0.0","0","0.0","interacts with","FAM83D (interacts with) PBK","0","false","interacts with","FAM83D (interacts with) PBK"
"0.319","0.191","0.425","0.0","9.31410256310374","0.0","0","0.0","interacts with","FAM83D (interacts with) SPC24","0","false","interacts with","FAM83D (interacts with) SPC24"
"0.435","0.0","0.435","0.0","814.0","0.0","0","0.0","interacts with","FBXL12 (interacts with) PABPC5","0","false","interacts with","FBXL12 (interacts with) PABPC5"
"0.408","0.0","0.408","0.0","814.0","0.0","0","0.0","interacts with","FCRL5 (interacts with) SDC1","0","false","interacts with","FCRL5 (interacts with) SDC1"
"0.507","0.0","0.507","0.0","188.5767375353185","0.0","0","0.0","interacts with","FGF13 (interacts with) MMP2","0","false","interacts with","FGF13 (interacts with) MMP2"
"0.408","0.0","0.418","0.0","158.77580034278444","0.057","0","0.0","interacts with","FGF13 (interacts with) MSX2","0","false","interacts with","FGF13 (interacts with) MSX2"
"0.489","0.0","0.489","0.0","190.3600187349996","0.0","0","0.0","interacts with","FGF13 (interacts with) NT5E","0","false","interacts with","FGF13 (interacts with) NT5E"
"0.461","0.0","0.461","0.0","609.0862723017524","0.0","0","0.0","interacts with","FGF13 (interacts with) SULF1","0","false","interacts with","FGF13 (interacts with) SULF1"
"0.651","0.062","0.659","0.0","226.21588365830212","0.0","0","0.0","interacts with","FGF13 (interacts with) IHH","0","false","interacts with","FGF13 (interacts with) IHH"
"0.431","0.062","0.443","0.0","1380.0900643635632","0.0","0","0.0","interacts with","FGF13 (interacts with) NUDT6","0","false","interacts with","FGF13 (interacts with) NUDT6"
"0.423","0.0","0.423","0.0","704.1240877130745","0.0","0","0.0","interacts with","FGF13 (interacts with) FOS","0","false","interacts with","FGF13 (interacts with) FOS"
"0.412","0.049","0.417","0.0","217.0397114450735","0.0","0","0.0","interacts with","FGF13 (interacts with) GPC6","0","false","interacts with","FGF13 (interacts with) GPC6"
"0.423","0.0","0.422","0.0","442.37426540116803","0.0","0","0.0","interacts with","FGF13 (interacts with) PDGFC","0","false","interacts with","FGF13 (interacts with) PDGFC"
"0.425","0.0","0.425","0.0","92.60766610035387","0.0","0","0.0","interacts with","FGF13 (interacts with) MMP1","0","false","interacts with","FGF13 (interacts with) MMP1"
"0.452","0.0","0.452","0.0","195.18054655998287","0.0","0","0.0","interacts with","FGF13 (interacts with) SDC1","0","false","interacts with","FGF13 (interacts with) SDC1"
"0.507","0.0","0.507","0.0","242.61789431647568","0.0","0","0.0","interacts with","FGF13 (interacts with) SPP1","0","false","interacts with","FGF13 (interacts with) SPP1"
"0.584","0.0","0.584","0.0","387.77969884222614","0.0","0","0.0","interacts with","FGF13 (interacts with) MMP9","0","false","interacts with","FGF13 (interacts with) MMP9"
"0.592","0.0","0.592","0.0","224.50434811663476","0.0","0","0.0","interacts with","FGF13 (interacts with) RUNX2","0","false","interacts with","FGF13 (interacts with) RUNX2"
"0.622","0.0","0.628","0.0","789.9831631377708","0.056","0","0.0","interacts with","FGF13 (interacts with) PAX6","0","false","interacts with","FGF13 (interacts with) PAX6"
"0.135","0.166","0.783","0.6","678.044013634968","0.338","0","0.0","interacts with","FIP1L1 (interacts with) SRSF6","0","false","interacts with","FIP1L1 (interacts with) SRSF6"
"0.364","0.199","0.51","0.0","600.6619484487892","0.114","0","0.0","interacts with","FIP1L1 (interacts with) SNW1","0","false","interacts with","FIP1L1 (interacts with) SNW1"
"0.067","0.0","0.501","0.0","963.9941298412231","0.488","0","0.0","interacts with","FIP1L1 (interacts with) P4HB","0","false","interacts with","FIP1L1 (interacts with) P4HB"
"0.54","0.082","0.56","0.0","369.6380990727729","0.0","0","0.0","interacts with","FIP1L1 (interacts with) NUMA1","0","false","interacts with","FIP1L1 (interacts with) NUMA1"
"0.623","0.0","0.623","0.0","393.2451675187731","0.0","0","0.0","interacts with","FIP1L1 (interacts with) PDGFC","0","false","interacts with","FIP1L1 (interacts with) PDGFC"
"0.081","0.0","0.419","0.0","733.3843109715148","0.394","0","0.0","interacts with","FLOT2 (interacts with) IRS1","0","false","interacts with","FLOT2 (interacts with) IRS1"
"0.571","0.0","0.571","0.0","635.0768560544113","0.0","0","0.0","interacts with","FLOT2 (interacts with) SYNDIG1","0","false","interacts with","FLOT2 (interacts with) SYNDIG1"
"0.443","0.0","0.443","0.0","265.0774999918866","0.0","0","0.0","interacts with","FLOT2 (interacts with) PRNP","0","false","interacts with","FLOT2 (interacts with) PRNP"
"0.058","0.0","0.635","0.0","838.9698580994747","0.629","0","0.0","interacts with","FLRT1 (interacts with) PIK3R3","0","false","interacts with","FLRT1 (interacts with) PIK3R3"
"0.429","0.0","0.429","0.0","313.8521358764243","0.0","0","0.0","interacts with","FLRT2 (interacts with) SYNDIG1","0","false","interacts with","FLRT2 (interacts with) SYNDIG1"
"0.307","0.233","0.445","0.0","251.55274810993564","0.0","0","0.0","interacts with","FMOD (interacts with) MMP2","0","false","interacts with","FMOD (interacts with) MMP2"
"0.823","0.139","0.937","0.9","90.87666248733225","0.0","0","0.631","interacts with","FMOD (interacts with) OGN","0","false","interacts with","FMOD (interacts with) OGN"
"0.441","0.0","0.458","0.0","339.66973277780824","0.07","0","0.0","interacts with","FMOD (interacts with) HAPLN1","0","false","interacts with","FMOD (interacts with) HAPLN1"
"0.397","0.066","0.413","0.0","166.34094934001325","0.0","0","0.0","interacts with","FMOD (interacts with) MMP1","0","false","interacts with","FMOD (interacts with) MMP1"
"0.445","0.07","0.481","0.0","1108.2902050754144","0.074","0","0.0","interacts with","FMOD (interacts with) PGR","0","false","interacts with","FMOD (interacts with) PGR"
"0.261","0.224","0.411","0.0","447.57967711940887","0.056","0","0.0","interacts with","FMOD (interacts with) MFAP4","0","false","interacts with","FMOD (interacts with) MFAP4"
"0.456","0.0","0.456","0.0","214.76882218698103","0.0","0","0.0","interacts with","FMOD (interacts with) SPP1","0","false","interacts with","FMOD (interacts with) SPP1"
"0.802","0.095","0.917","0.9","166.58620446760048","0.0","0","0.836","interacts with","FMOD (interacts with) OMD","0","false","interacts with","FMOD (interacts with) OMD"
"0.504","0.162","0.567","0.0","459.5968840991977","0.0","0","0.0","interacts with","FOS (interacts with) GADD45B","0","false","interacts with","FOS (interacts with) GADD45B"
"0.83","0.0","0.992","0.9","608.1846760840602","0.578","0","0.0","interacts with","FOS (interacts with) MAPK1","0","false","interacts with","FOS (interacts with) MAPK1"
"0.45","0.0","0.45","0.0","814.0000000000001","0.0","0","0.0","interacts with","FOS (interacts with) PAGE4","0","false","interacts with","FOS (interacts with) PAGE4"
"0.522","0.0","0.522","0.0","560.6359912618724","0.0","0","0.0","interacts with","FOS (interacts with) MMP2","0","false","interacts with","FOS (interacts with) MMP2"
"0.638","0.0","0.638","0.0","998.9435875255627","0.0","0","0.0","interacts with","FOS (interacts with) KISS1R","0","false","interacts with","FOS (interacts with) KISS1R"
"0.418","0.0","0.564","0.0","1286.137647320387","0.282","0","0.0","interacts with","FOS (interacts with) HIST1H4F","0","false","interacts with","FOS (interacts with) HIST1H4F"
"0.989","0.899","0.986","0.8","1023.9180178448228","0.267","0","0.866","interacts with","FOS (interacts with) FOSB","0","false","interacts with","FOS (interacts with) FOSB"
"0.395","0.0","0.752","0.6","490.04159107058194","0.057","0","0.0","interacts with","FOS (interacts with) FOXA1","0","false","interacts with","FOS (interacts with) FOXA1"
"0.537","0.0","0.537","0.0","704.924627450382","0.0","0","0.0","interacts with","FOS (interacts with) LGALS4","0","false","interacts with","FOS (interacts with) LGALS4"
"0.551","0.0","0.551","0.0","821.9975638776597","0.0","0","0.0","interacts with","FOS (interacts with) TRH","0","false","interacts with","FOS (interacts with) TRH"
"0.421","0.0","0.42","0.0","276.7253689430957","0.0","0","0.0","interacts with","FOS (interacts with) PLAU","0","false","interacts with","FOS (interacts with) PLAU"
"0.43","0.0","0.43","0.0","814.3997147252074","0.0","0","0.0","interacts with","FOS (interacts with) MIER1","0","false","interacts with","FOS (interacts with) MIER1"
"0.496","0.0","0.495","0.0","723.0622186844388","0.0","0","0.0","interacts with","FOS (interacts with) SPP1","0","false","interacts with","FOS (interacts with) SPP1"
"0.214","0.0","0.495","0.0","882.1982600991619","0.385","0","0.0","interacts with","FOS (interacts with) IL6ST","0","false","interacts with","FOS (interacts with) IL6ST"
"0.497","0.0","0.519","0.0","301.02432906377004","0.082","0","0.0","interacts with","FOS (interacts with) PGR","0","false","interacts with","FOS (interacts with) PGR"
"0.391","0.0","0.536","0.0","607.3163951648972","0.27","0","0.0","interacts with","FOS (interacts with) NQO1","0","false","interacts with","FOS (interacts with) NQO1"
"0.502","0.0","0.626","0.0","360.4149937521459","0.281","0","0.0","interacts with","FOS (interacts with) RPS6KA2","0","false","interacts with","FOS (interacts with) RPS6KA2"
"0.656","0.062","0.664","0.0","782.283393067337","0.0","0","0.0","interacts with","FOS (interacts with) MMP9","0","false","interacts with","FOS (interacts with) MMP9"
"0.561","0.0","0.666","0.0","385.15432465605187","0.27","0","0.0","interacts with","FOS (interacts with) MMP1","0","false","interacts with","FOS (interacts with) MMP1"
"0.328","0.0","0.931","0.9","467.5464360808542","0.064","0","0.0","interacts with","FOS (interacts with) LYN","0","false","interacts with","FOS (interacts with) LYN"
"0.898","0.0","0.988","0.8","526.1696439087228","0.486","0","0.0","interacts with","FOS (interacts with) RUNX2","0","false","interacts with","FOS (interacts with) RUNX2"
"0.491","0.14","0.544","0.0","156.8549748035636","0.0","0","0.0","interacts with","FOSB (interacts with) GADD45B","0","false","interacts with","FOSB (interacts with) GADD45B"
